"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CRI","Costa Rica","2015","2015","USD","US Dollar","0","Units",,,138.58,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CRI","Costa Rica","2016","2016","USD","US Dollar","0","Units",,,130.01,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CRI","Costa Rica","2017","2017","USD","US Dollar","0","Units",,,171.289,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CRI","Costa Rica","2018","2018","USD","US Dollar","0","Units",,,156.969,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2014","2014","PC","Percentage","0","Units",,,10.274,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,10.394,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,9.54,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,12.289,,
"HFTOT","All financing schemes","HC511","Prescribed medicines","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,10.561,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2014","2014","USD","US Dollar","0","Units",,,4645.367,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2015","2015","USD","US Dollar","0","Units",,,4678.705,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2016","2016","USD","US Dollar","0","Units",,,4934.851,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2017","2017","USD","US Dollar","0","Units",,,5056.85,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2018","2018","USD","US Dollar","0","Units",,,5154.119,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","IND","India","2014","2014","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","IND","India","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","IND","India","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","IND","India","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","RUS","Russia","2014","2014","PC","Percentage","0","Units",,,100,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","RUS","Russia","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","RUS","Russia","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","RUS","Russia","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CZE","Czech Republic","2014","2014","USD","US Dollar","0","Units",,,2564.609,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CZE","Czech Republic","2015","2015","USD","US Dollar","0","Units",,,2545.511,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CZE","Czech Republic","2016","2016","USD","US Dollar","0","Units",,,2670.883,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CZE","Czech Republic","2017","2017","USD","US Dollar","0","Units",,,2891.435,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CZE","Czech Republic","2018","2018","USD","US Dollar","0","Units",,,3170.668,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CZE","Czech Republic","2018","2018","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2014","2014","USD","US Dollar","0","Units",,,1003.901,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2015","2015","USD","US Dollar","0","Units",,,1027.482,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2016","2016","USD","US Dollar","0","Units",,,1070.282,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2017","2017","USD","US Dollar","0","Units",,,1087.328,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2018","2018","USD","US Dollar","0","Units",,,1160.486,"E","Estimated value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CHL","Chile","2014","2014","USD","US Dollar","0","Units",,,1754.988,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CHL","Chile","2015","2015","USD","US Dollar","0","Units",,,1841.263,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CHL","Chile","2016","2016","USD","US Dollar","0","Units",,,1857.803,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CHL","Chile","2017","2017","USD","US Dollar","0","Units",,,2029.916,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","CHL","Chile","2018","2018","USD","US Dollar","0","Units",,,2125.946,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHL","Chile","2014","2014","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHL","Chile","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHL","Chile","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHL","Chile","2018","2018","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2014","2014","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,100,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","BRA","Brazil","2014","2014","PC","Percentage","0","Units",,,100,,
